"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL4086496";"";"None";"415.81";"0";"4.25";"16a";"C[C@H](NC(=O)c1cc(Cl)cnc1Oc1cncc(F)c1)c1ccc(C(=O)O)cc1";"IC50";"'='";"175.0";"nM";"6.76";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3997107";"Antagonist activity at human EP4 receptor expressed in HEK293 cells assessed as inhibition of PGE2-induced cAMP level by HTS assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3994644";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"CHEMBL3307715";"";"";""
"CHEMBL3920982";"VORBIPIPRANT";"2.0";"472.51";"0";"4.95";"BDBM191548";"O=C(O)c1ccc(C2(NC(=O)C3CC4(CCN3Cc3ccc(C(F)(F)F)cc3)CC4)CC2)cc1";"IC50";"'='";"22.0";"nM";"7.66";"";"342442";"UO_0000065";"";"";"";"";"0";"CHEMBL3887528";"cAMPFunctional Assay: The assay is based on the competition between endogenous cAMP and exogenously added biotinylated cAMP. The capture of cAMP is achieved by using a specific antibody conjugated to Donor beads.Cell membranes prepared as described above, were resuspended in 1 ml stimulation buffer (HBSS 1x+BSA 0.1%+IBMX 0.5 mM+HEPES 5 mM+MgCl2 10 mM+GTP 1 nM+GDP 10 uM+ATP 100 uM - pH 7.4). Cell membranes were dispensed into white 384-well microplates at final concentration of 1 ug/well and used for the determination of cAMP with the alphascreen cAMP functional assay (EnVision-PerkinElmer). Cell membrane/anti-cAMP Acceptor beads mix (5 ul) and a mixture of analysed compounds (dissolved in 100% DMSO to a final maximal concentration of 0.01% DMSO)/PGE2 (5 ul) were incubated at room temperature (22-23° C.) for 30 min in the dark. The Biotinylated-cAMP and donor beads (15 ul) were dispensed into each well to start the competition reaction.";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886355";"37";"BindingDB Database";"";"2015";"None";"";"";""
"CHEMBL3939358";"";"None";"378.94";"0";"4.76";"Table 1, R60C1";"COC(=O)CCCCCC[C@@H]1[C@@H](c2ccc3c(c2)CCC3)[C@H](O)C[C@H]1Cl";"IC50";"'='";"13100.0";"nM";"4.88";"";"";"UO_0000065";"12.89";"0.26";"0.12";"10.49";"0";"CHEMBL3883095";"Displacement of [3H]PGE2 from from human EP4 receptor expressed in HEK293 cells membranes incubated for 60 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882734";"38";"Patent Bioactivity Data";"";"2010";"CHEMBL3307715";"";"";""
"CHEMBL3741902";"";"None";"426.47";"0";"4.96";"6d";"Cc1ccc(C(=O)O)c(C)c1NC(=O)c1cc(-c2cccc(CO)c2)nc2ccccc12";"IC50";"'='";"5.2";"nM";"8.28";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3744251";"Antagonist activity at human EP4 receptor in HEK293 cells assessed as inhibition of PGE2-induced cAMP accumulation";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3739413";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"CHEMBL3307715";"";"";""
"CHEMBL3739886";"";"None";"396.45";"1";"5.47";"6a";"Cc1cccc(C)c1NC(=O)c1cc(-c2ccc(C(=O)O)cc2)nc2ccccc12";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3744252";"Antagonist activity at EP4 receptor in human whole blood assessed as reversal of inhibition of PGE2 mediated LPS-induced TNF alpha production pretreated for 30 mins using 3,3',5,5' tetramethylbiphenyl-4,4'-diamine substrate measured after 20 to 24 hrs by immunoassay";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3739413";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";""
"CHEMBL36041";"";"None";"428.95";"0";"3.64";"4";"O=C(O)CCCCCC[C@@H]1[C@@H](CC[C@@H](O)COc2cccc(Cl)c2)[C@H](O)C[C@@H]1O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL767812";"Affinity for Prostanoid EP4 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132967";"1";"Scientific Literature";"J Med Chem";"2000";"CHEMBL3308072";"";"";""
"CHEMBL4092846";"";"None";"383.35";"0";"4.39";"11a";"O=C(O)c1ccc(CNC(=O)c2cc(F)ccc2Oc2ccc(F)cc2)cc1";"IC50";"'='";"317.0";"nM";"6.50";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3997107";"Antagonist activity at human EP4 receptor expressed in HEK293 cells assessed as inhibition of PGE2-induced cAMP level by HTS assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3994644";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"CHEMBL3307715";"";"";""
"CHEMBL4087592";"";"None";"380.38";"0";"3.95";"4c";"Cc1cnc(Oc2ccc(F)cc2)c(C(=O)NCc2ccc(C(=O)O)cc2)c1";"IC50";"'='";"2940.0";"nM";"5.53";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3997107";"Antagonist activity at human EP4 receptor expressed in HEK293 cells assessed as inhibition of PGE2-induced cAMP level by HTS assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3994644";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"CHEMBL3307715";"";"";""
"CHEMBL4064393";"";"None";"414.82";"0";"4.86";"4k";"C[C@H](NC(=O)c1cc(Cl)cnc1Oc1ccccc1F)c1ccc(C(=O)O)cc1";"IC50";"'='";"61.4";"nM";"7.21";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3997107";"Antagonist activity at human EP4 receptor expressed in HEK293 cells assessed as inhibition of PGE2-induced cAMP level by HTS assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3994644";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"CHEMBL3307715";"";"";""
"CHEMBL4061595";"";"None";"412.39";"0";"4.52";"4h";"CC(C)(NC(=O)c1cc(F)cnc1Oc1ccc(F)cc1)c1ccc(C(=O)O)cc1";"IC50";"'='";"545.0";"nM";"6.26";"";"";"UO_0000065";"15.19";"0.29";"1.74";"7.08";"0";"CHEMBL3997110";"Displacement of [3H]PGE from human EP4 receptor expressed in HEK293 cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3994644";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"CHEMBL3307715";"";"";""
"CHEMBL4095176";"";"None";"430.29";"1";"5.97";"11e";"C[C@H](NC(=O)c1cc(Cl)ccc1Oc1cccc(Cl)c1)c1ccc(C(=O)O)cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3997110";"Displacement of [3H]PGE from human EP4 receptor expressed in HEK293 cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3994644";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"CHEMBL3307715";"";"";""
"CHEMBL548";"DINOPROSTONE";"4.0";"352.47";"0";"3.25";"PGE2";"CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O";"IC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4326154";"Displacement of [3H]prostaglandin E2 from recombinant human full length EP4 receptor expressed in Chem-1 cell membranes after 60 mins by liquid scintillation counting";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4325826";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";""
"CHEMBL3793928";"";"None";"397.48";"0";"3.17";"3a";"Cc1ccc(N2CCCC(CO)C2)nc1C(=O)Nc1c(C)ccc(C(=O)O)c1C";"IC50";"'='";"14.2";"nM";"7.85";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3795722";"Antagonist activity against human EP4 expressed in HEK293 cells assessed as inhibition of PGE2-stimulated production of cAMP incubated for 20 mins by HTRF assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3792364";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"CHEMBL3307715";"";"";""
"CHEMBL2385900";"";"None";"436.87";"0";"4.87";"31";"O=C(O)Cn1c2c(c3cc(F)cc(Cl)c31)CN(C(=O)c1cccc3ccccc13)CC2";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2388931";"Displacement of [3H]PGE2 from recombinant human prostanoid EP4 receptor expressed in HEK293 cell membranes after 90 mins by scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2385063";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3307715";"";"";""
"CHEMBL2386078";"";"None";"421.25";"0";"4.37";"25";"O=C(O)Cn1c2c(c3cc(F)cc(Cl)c31)CN(C(=O)c1cccc(Cl)c1)CC2";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2388931";"Displacement of [3H]PGE2 from recombinant human prostanoid EP4 receptor expressed in HEK293 cell membranes after 90 mins by scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2385063";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3307715";"";"";""
"CHEMBL2385899";"";"None";"452.43";"1";"5.10";"30";"O=C(O)Cn1c2c(c3cc(C(F)(F)F)ccc31)CN(C(=O)c1cccc3ccccc13)CC2";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2388932";"Inhibition of beta-arrestin binding to recombinant human prostanoid EP4 receptor expressed in HEK293 cell membranes by beta-lactamase complementation assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2385063";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3307715";"";"";""
"CHEMBL5208903";"";"None";"453.54";"0";"4.93";"21";"C[C@H](NC(=O)c1c(CCc2ccc(F)cc2)sc2c1COCC2)c1ccc(C(=O)O)cc1";"IC50";"'='";"13.1";"nM";"7.88";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5168387";"Antagonist activity at human EP4 receptor transfected in CHO/Galpha16 cells preincubated for 15 mins followed by PGE2 addition by calcium flux assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO/Galpha16";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5154936";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 0.25 hr";"ANTAGONIST";""
"CHEMBL5201557";"";"None";"461.54";"0";"4.42";"31";"COc1cccc(C#Cc2sc3c(c2C(=O)N[C@@H](C)c2ccc(C(=O)O)cc2)CCOC3)c1";"IC50";"'='";"12.4";"nM";"7.91";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5168387";"Antagonist activity at human EP4 receptor transfected in CHO/Galpha16 cells preincubated for 15 mins followed by PGE2 addition by calcium flux assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO/Galpha16";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5154936";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 0.25 hr";"ANTAGONIST";""
"CHEMBL1085081";"";"None";"432.91";"1";"5.53";"6a";"C[C@H](NC(=O)c1cccc2ccn(Cc3cccc(Cl)c3)c12)c1ccc(C(=O)O)cc1";"IC50";"'='";"5.9";"nM";"8.23";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1117654";"Antagonist activity at human prostanoid EP4 receptor expressed in HEK293 cells assessed as inhibition of PGE2-induced cAMP accumulation by scintillation proximity assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155539";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307715";"";"";""
"CHEMBL4084355";"";"None";"431.28";"1";"5.37";"4n";"C[C@H](NC(=O)c1cc(Cl)cnc1Oc1ccc(Cl)cc1)c1ccc(C(=O)O)cc1";"IC50";"'='";"94.3";"nM";"7.03";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3997107";"Antagonist activity at human EP4 receptor expressed in HEK293 cells assessed as inhibition of PGE2-induced cAMP level by HTS assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3994644";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"CHEMBL3307715";"";"";""
"CHEMBL3115074";"";"None";"432.95";"0";"3.50";"6";"C[C@H](NC(=O)[C@H]1CCCCN1CCOc1ccccc1)c1ccc(C(=O)O)cc1.Cl";"IC50";"'='";"126.0";"nM";"6.90";"";"";"UO_0000065";"17.40";"0.32";"3.40";"8.75";"0";"CHEMBL3603412";"Antagonist activity at EP4 receptor in LPS-stimulated human whole blood assessed as inhibition of PGE2-induced TNF-alpha reduction preincubated for 30 mins followed by PGE2 addition measured after 24 hrs by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3600314";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";""
"CHEMBL427844";"";"None";"555.38";"2";"6.73";"3i";"CC(=O)Nc1cc(C(=O)O)cc(-n2c(C)ccc2-c2cc(Br)ccc2OCc2ccc(F)cc2F)c1";"IC50";"'='";"158.49";"nM";"6.80";"";"";"UO_0000065";"12.24";"0.26";"0.07";"8.44";"0";"CHEMBL890036";"Inhibition of EP4 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146289";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL2385901";"";"None";"416.45";"0";"4.15";"32";"O=C(O)Cn1c2c(c3cc(F)ccc31)CN(C(=O)Cc1cccc3ccccc13)CC2";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2388932";"Inhibition of beta-arrestin binding to recombinant human prostanoid EP4 receptor expressed in HEK293 cell membranes by beta-lactamase complementation assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2385063";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3307715";"";"";""
"CHEMBL2386073";"";"None";"376.46";"0";"4.05";"20";"CC(C)c1ccc2c(c1)c1c(n2CC(=O)O)CCN(C(=O)c2ccccc2)C1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2388931";"Displacement of [3H]PGE2 from recombinant human prostanoid EP4 receptor expressed in HEK293 cell membranes after 90 mins by scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2385063";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3307715";"";"";""
"CHEMBL597997";"";"None";"473.52";"1";"6.09";"7; MK-2894";"Cc1sc(C)c(C(=O)NC2(c3ccc(C(=O)O)cc3)CC2)c1Cc1ccc(C(F)(F)F)cc1";"IC50";"'='";"2.5";"nM";"8.60";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL5168387";"Antagonist activity at human EP4 receptor transfected in CHO/Galpha16 cells preincubated for 15 mins followed by PGE2 addition by calcium flux assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO/Galpha16";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5154936";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 0.25 hr";"ANTAGONIST";""
"CHEMBL3670685";"PALUPIPRANT";"2.0";"483.39";"1";"5.36";"4; E7046";"C[C@H](NC(=O)c1c(C(F)F)nn(C)c1Oc1cccc(C(F)(F)F)c1)c1ccc(C(=O)O)cc1";"IC50";"'='";"7.5";"nM";"8.12";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL5168387";"Antagonist activity at human EP4 receptor transfected in CHO/Galpha16 cells preincubated for 15 mins followed by PGE2 addition by calcium flux assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO/Galpha16";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5154936";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 0.25 hr";"ANTAGONIST";""
"CHEMBL5189703";"";"None";"489.52";"1";"5.62";"36";"C[C@H](NC(=O)c1c(Cc2cccc(C(F)(F)F)c2)sc2c1CCOC2)c1ccc(C(=O)O)cc1";"IC50";"'='";"1.7";"nM";"8.77";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5168387";"Antagonist activity at human EP4 receptor transfected in CHO/Galpha16 cells preincubated for 15 mins followed by PGE2 addition by calcium flux assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO/Galpha16";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5154936";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 0.25 hr";"ANTAGONIST";""
"CHEMBL4074660";"";"None";"432.81";"0";"4.99";"4j-3,4-di-fluoro";"C[C@H](NC(=O)c1cc(Cl)cnc1Oc1ccc(F)c(F)c1)c1ccc(C(=O)O)cc1";"IC50";"'<'";"50.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3997107";"Antagonist activity at human EP4 receptor expressed in HEK293 cells assessed as inhibition of PGE2-induced cAMP level by HTS assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3994644";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"CHEMBL3307715";"";"";""
"CHEMBL231184";"";"None";"449.91";"1";"6.83";"1h, GW-855454X";"Cc1ccc(-n2c(C)ccc2-c2cc(Cl)ccc2OCc2ccc(F)cc2)cc1C(=O)O";"IC50";"'='";"15848.93";"nM";"4.80";"";"";"UO_0000065";"10.67";"0.20";"-2.03";"9.33";"0";"CHEMBL887240";"Binding affinity to human EP4 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144577";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";""
"CHEMBL3600787";"";"None";"446.98";"0";"3.89";"7";"CC[C@H](NC(=O)[C@H]1CCCCN1CCOc1ccccc1)c1ccc(C(=O)O)cc1.Cl";"IC50";"'='";"291.0";"nM";"6.54";"";"";"UO_0000065";"15.92";"0.30";"2.65";"8.29";"0";"CHEMBL3603412";"Antagonist activity at EP4 receptor in LPS-stimulated human whole blood assessed as inhibition of PGE2-induced TNF-alpha reduction preincubated for 30 mins followed by PGE2 addition measured after 24 hrs by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3600314";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";""
"CHEMBL3039498";"GRAPIPRANT";"2.0";"491.62";"0";"4.14";"1";"CCc1nc2c(C)nc(C)cc2n1-c1ccc(CCNC(=O)NS(=O)(=O)c2ccc(C)cc2)cc1";"IC50";"'='";"1614.0";"nM";"5.79";"";"";"UO_0000065";"11.78";"0.23";"1.65";"5.47";"0";"CHEMBL3603412";"Antagonist activity at EP4 receptor in LPS-stimulated human whole blood assessed as inhibition of PGE2-induced TNF-alpha reduction preincubated for 30 mins followed by PGE2 addition measured after 24 hrs by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3600314";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";""
"CHEMBL3600786";"";"None";"418.92";"0";"2.93";"5";"Cl.O=C(O)c1ccc(CNC(=O)[C@H]2CCCCN2CCOc2ccccc2)cc1";"IC50";"'='";"203.0";"nM";"6.69";"";"";"UO_0000065";"17.50";"0.33";"3.76";"8.49";"0";"CHEMBL3603410";"Displacement of [3H]-PGE2 from recombinant human EP4 receptor expressed in HEK293 cell membranes after 90 mins by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3600314";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"CHEMBL3307715";"";"";""
"CHEMBL1084551";"";"None";"466.46";"1";"5.90";"6g";"C[C@H](NC(=O)c1cccc2ccn(Cc3cccc(C(F)(F)F)c3)c12)c1ccc(C(=O)O)cc1";"IC50";"'='";"11.8";"nM";"7.93";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1117654";"Antagonist activity at human prostanoid EP4 receptor expressed in HEK293 cells assessed as inhibition of PGE2-induced cAMP accumulation by scintillation proximity assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155539";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307715";"";"";""
"CHEMBL1084047";"";"None";"446.93";"1";"5.84";"6b";"Cc1cc2cccc(C(=O)N[C@@H](C)c3ccc(C(=O)O)cc3)c2n1Cc1cccc(Cl)c1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1117654";"Antagonist activity at human prostanoid EP4 receptor expressed in HEK293 cells assessed as inhibition of PGE2-induced cAMP accumulation by scintillation proximity assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155539";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307715";"";"";""
"CHEMBL3961188";"";"None";"421.80";"1";"5.50";"BDBM204951";"O=C(O)COc1ccc(Cl)c(NCc2cc(-c3cccc(F)c3)ccc2F)c1F";"IC50";"'>'";"300.0";"nM";"";"";"363212";"UO_0000065";"";"";"";"";"0";"CHEMBL3887913";"Receptor Binding Assay: The competition reaction was initiated by incubation of membrane protein homogenate (20 μg protein) for 120 min at 22° C. with 0.5 nM [3H]PGE2 ligand in the absence or presence of the test compound in a buffer containing 10 mM MES/KOH (pH 6.0), 10 mM MgCl2 and 1 mM EDTA.Non-specific binding was determined in the presence of 10 μM PGE2 (the corresponding non-radioactive prostanoid). Affinity of the compound binding to hEP4 receptor was measured by displacement of the radiolabeled ligand in the presence of varying doses of tested compound.Incubations were terminated by rapid filtration under vacuum through glass fiber filters (GF/B, Packard) presoaked with 0.3% PEI and washed several times with ice-cold 50 mM Tris-HCl using a 96-sample cell harvester (Unifilter, Packard).";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1836";"Prostanoid EP4 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886501";"37";"BindingDB Database";"";"2016";"None";"";"";""
